"Id","SalePrice"
"1883",211471.229127601
"1884",223763.036469499
"1885",296337.551217281
"1886",322627.223400235
"1887",274689.407254836
"1888",313942.247413182
"1889",196749.221476842
"1890",145311.766068651
"1891",190354.623597341
"1892",108552.142762251
"1893",173110.281135119
"1894",204487.052849638
"1895",194342.444310133
"1896",165474.203826938
"1897",166503.202989653
"1898",165079.860465959
"1899",180271.426067638
"1900",183895.36147284
"1901",175614.432463701
"1902",168763.09737739
"1903",284208.245933622
"1904",158337.25432923
"1905",210109.262009574
"1906",182664.492941995
"1907",241672.881853652
"1908",171835.332099223
"1909",178889.179698203
"1910",168850.64758563
"1911",235525.491471684
"1912",314493.829438326
"1913",203687.300328964
"1914",81473.9692372521
"1915",294268.193700707
"1916",40083.2264488962
"1917",274691.512564789
"1918",202964.414879227
"1919",227722.057660761
"1920",171265.806753485
"1921",381453.177696019
"1922",335373.369258183
"1923",241532.088355156
"1924",280344.55484312
"1925",249217.774110824
"1926",367687.198999334
"1927",180509.781016349
"1928",201404.428687762
"1929",158900.689302728
"1930",179772.612371949
"1931",176269.857081874
"1932",160049.13331585
"1933",195356.949810626
"1934",218746.014102024
"1935",217276.913377247
"1936",217089.477845395
"1937",216116.592462955
"1938",195549.839003159
"1939",270129.249713376
"1940",231783.905357469
"1941",206837.901683832
"1942",211975.388209758
"1943",251612.136668119
"1944",302782.449456309
"1945",356538.238312967
"1946",200215.513724258
"1947",327298.40769597
"1948",218640.668589642
"1949",268004.614486939
"1950",252856.180800412
"1951",311257.985973232
"1952",274167.402678916
"1953",238354.718080624
"1954",249001.669471319
"1955",157936.478584187
"1956",286584.459748887
"1957",196552.651040297
"1958",330876.503052944
"1959",170351.963419589
"1960",115751.939746866
"1961",136059.849030601
"1962",164759.433357233
"1963",189642.059075835
"1964",159344.492914369
"1965",190768.519150235
"1966",196789.90255311
"1967",308526.144762065
"1968",388580.833076068
"1969",365241.608434963
"1970",373721.549586851
"1971",395260.32991886
"1972",360556.011297574
"1973",294067.974489531
"1974",311794.499696708
"1975",428546.735771422
"1976",325051.499492738
"1977",368243.267197015
"1978",320096.263422634
"1979",336145.29963653
"1980",244155.192549779
"1981",356307.65770372
"1982",282588.272726828
"1983",266989.67441258
"1984",210207.056938508
"1985",266504.607499166
"1986",274286.321939622
"1987",225665.123609735
"1988",214071.735172734
"1989",233295.69172802
"1990",259141.599631018
"1991",272198.430771055
"1992",281272.406093369
"1993",219411.01601736
"1994",266341.74394954
"1995",228439.676227244
"1996",329704.219642692
"1997",322988.63868779
"1998",324411.336743708
"1999",309579.945813229
"2000",316927.377115742
"2001",280549.159071553
"2002",280603.683766748
"2003",287398.074975862
"2004",300727.297222915
"2005",277359.823563656
"2006",259510.399888289
"2007",295096.994771511
"2008",255241.77410457
"2009",203428.523278094
"2010",241380.053851885
"2011",200316.943879879
"2012",222814.884731513
"2013",189929.341088559
"2014",209953.08972857
"2015",229218.732244824
"2016",204341.38764525
"2017",225419.101380444
"2018",146897.668169831
"2019",173324.440109582
"2020",150435.648227699
"2021",136697.338522671
"2022",239348.474062604
"2023",154422.174160628
"2024",273880.462197427
"2025",370854.073345271
"2026",211601.899464617
"2027",177467.470953717
"2028",197842.192075696
"2029",198884.072834455
"2030",316596.536316101
"2031",299640.743518777
"2032",290592.777887354
"2033",312321.124960194
"2034",214035.779343182
"2035",264576.083365916
"2036",279046.577692655
"2037",282862.287152014
"2038",317076.941813472
"2039",246189.504076338
"2040",357607.637143519
"2041",317947.134855314
"2042",236186.495693663
"2043",215244.008440474
"2044",223503.331147397
"2045",273906.85014536
"2046",190033.249645015
"2047",166221.031122801
"2048",158211.136512126
"2049",210326.251614658
"2050",219374.935169318
"2051",139426.153837784
"2052",135858.752098568
"2053",176469.357822234
"2054",92657.4721265178
"2055",187420.798671485
"2056",180364.721653102
"2057",146537.653309608
"2058",254915.87986104
"2059",174005.214256219
"2060",204853.63443212
"2061",230150.288111611
"2062",148962.079785731
"2063",128019.859180251
"2064",164139.25785756
"2065",141854.418848096
"2066",224129.515977161
"2067",172650.082056983
"2068",196766.687146184
"2069",88257.5600031097
"2070",130725.468924004
"2071",103467.942612743
"2072",155929.443775937
"2073",172845.163741441
"2074",230028.411080648
"2075",192324.292524854
"2076",155863.140850674
"2077",161496.240659945
"2078",147846.049358504
"2079",176158.849548814
"2080",153514.454663384
"2081",170627.667394711
"2082",204308.95378608
"2083",150754.385610685
"2084",121062.482291822
"2085",144370.036817655
"2086",202872.737475417
"2087",144781.597864316
"2088",111987.756729396
"2089",98413.1738723457
"2090",160950.661391146
"2091",130753.802977891
"2092",147966.975714739
"2093",141619.437859787
"2094",170214.264677351
"2095",215995.344585908
"2096",115954.760050813
"2097",111031.975800913
"2098",148418.790922335
"2099",23260.5134316822
"2100",88476.5814460079
"2101",167619.21513455
"2102",191903.044724401
"2103",122557.385020434
"2104",186458.471439586
"2105",148534.751725733
"2106",14921.0157635758
"2107",239803.404021813
"2108",147338.849357067
"2109",114341.773943345
"2110",168963.157151344
"2111",222484.322554524
"2112",153141.17644494
"2113",147714.923014566
"2114",155656.373250332
"2115",184429.783075467
"2116",132585.671770023
"2117",182759.210188688
"2118",179235.458344862
"2119",160515.78737737
"2120",133752.494224011
"2121",194442.639503444
"2122",112589.289531093
"2123",128085.799639751
"2124",214494.26463579
"2125",155597.888267305
"2126",178102.683284746
"2127",197259.681793759
"2128",159280.815353083
"2129",132838.094967697
"2130",179786.865057252
"2131",208082.2589418
"2132",138893.925399822
"2133",164409.060563405
"2134",176865.005451669
"2135",138488.166948684
"2136",85760.3026906883
"2137",144944.796039137
"2138",175486.207744034
"2139",205159.85133232
"2140",176621.476264342
"2141",215840.021696045
"2142",164390.538634994
"2143",153538.124974603
"2144",153056.823663249
"2145",176017.647516005
"2146",203953.075982695
"2147",214997.07088938
"2148",151889.140890877
"2149",171940.059193706
"2150",274654.605491391
"2151",175558.794965864
"2152",192059.62143164
"2153",189720.880540367
"2154",143801.955527154
"2155",196653.369775099
"2156",247022.228541403
"2157",296444.066123412
"2158",265680.181450864
"2159",252050.94841069
"2160",221438.334926003
"2161",288886.432839974
"2162",395427.168399339
"2163",371356.694633161
"2164",293886.57825254
"2165",223924.832660067
"2166",179814.805848708
"2167",263356.186361641
"2168",206991.045440239
"2169",224356.074195651
"2170",227837.814219357
"2171",189461.749864909
"2172",170314.466522955
"2173",181682.420547977
"2174",259687.172913185
"2175",326939.69613604
"2176",320031.1072017
"2177",256571.866774875
"2178",266783.636763115
"2179",178361.703252728
"2180",267339.891275519
"2181",231737.848206737
"2182",249756.72974344
"2183",228862.997196746
"2184",167180.262424841
"2185",172070.534947128
"2186",215265.190607671
"2187",208080.99557199
"2188",188817.175800074
"2189",194442.639503444
"2190",122472.938994047
"2191",125274.963210634
"2192",108297.069000536
"2193",124598.18621601
"2194",166455.891078156
"2195",122212.312203896
"2196",123606.627291669
"2197",115184.886634889
"2198",231261.821591474
"2199",236665.572407647
"2200",177247.3754927
"2201",173701.644151543
"2202",249301.930812252
"2203",161202.304702113
"2204",180238.361415911
"2205",125070.150702771
"2206",173810.665972054
"2207",263062.602394001
"2208",274391.357167572
"2209",234396.470427047
"2210",177047.521495275
"2211",162230.370499677
"2212",155046.869167631
"2213",142449.827797467
"2214",167481.745599423
"2215",126044.712241735
"2216",172020.929492415
"2217",17599.9871257907
"2218",89387.1199786653
"2219",83418.256863262
"2220",82729.6411984502
"2221",294741.721230875
"2222",267173.938611201
"2223",310424.756310356
"2224",249021.315940831
"2225",165973.440600201
"2226",207003.456831017
"2227",272238.11109603
"2228",307098.629323181
"2229",267144.464604808
"2230",165224.49542045
"2231",217530.835047884
"2232",245951.682842057
"2233",241911.859850549
"2234",306473.488001769
"2235",237336.421649169
"2236",301681.950233252
"2237",344825.612516787
"2238",274531.019029602
"2239",156803.979175867
"2240",198606.945633567
"2241",147790.5940011
"2242",166834.930294078
"2243",178070.691110562
"2244",121529.405588886
"2245",110440.139085176
"2246",177439.957003685
"2247",194944.439681062
"2248",155226.54716931
"2249",163786.836276069
"2250",169671.720795299
"2251",138487.309559416
"2252",245422.842864705
"2253",200157.105488329
"2254",217483.563254854
"2255",232150.039509649
"2256",212326.437920809
"2257",218288.456975191
"2258",218572.947699452
"2259",211244.811328487
"2260",213265.382458826
"2261",231906.766689406
"2262",247604.830670121
"2263",328425.076070513
"2264",414329.678917627
"2265",210949.193314824
"2266",313761.527139635
"2267",371081.26396164
"2268",389679.063094148
"2269",192928.714178138
"2270",244358.997795304
"2271",276758.492687812
"2272",287323.394869176
"2273",221139.085727432
"2274",226697.016219578
"2275",212884.067760542
"2276",244445.032415332
"2277",230540.678004806
"2278",194746.652896337
"2279",140388.164546444
"2280",123641.327067841
"2281",201463.604090112
"2282",217826.419029547
"2283",193248.031341369
"2284",177566.65521017
"2285",211307.386607489
"2286",156851.328660562
"2287",352666.715391195
"2288",292285.483056099
"2289",328429.676519948
"2290",374803.60666589
"2291",313758.482234493
"2292",399747.693887637
"2293",405723.217898694
"2294",347698.702596507
"2295",427179.818251898
"2296",280816.277962942
"2297",303424.070942453
"2298",334133.245833789
"2299",342632.151927573
"2300",303716.923553526
"2301",298251.975700933
"2302",278377.110557659
"2303",286395.041354272
"2304",260229.68101741
"2305",219510.642440047
"2306",222781.462440868
"2307",241421.586835449
"2308",273129.685878742
"2309",328967.272379212
"2310",265514.054248387
"2311",266247.965476394
"2312",210414.996810126
"2313",199579.788341071
"2314",215127.00548293
"2315",207301.542822715
"2316",194771.957070523
"2317",222929.584214602
"2318",190902.042700268
"2319",223035.274156691
"2320",229986.915489003
"2321",300227.841680039
"2322",234945.492214099
"2323",234443.114288592
"2324",245042.167633918
"2325",245244.978635695
"2326",232638.834688035
"2327",238862.750541149
"2328",258886.099388721
"2329",217326.992679509
"2330",222303.103775028
"2331",342895.166789976
"2332",350999.018457701
"2333",316568.984199581
"2334",259458.794725741
"2335",294517.25367481
"2336",324853.182017141
"2337",225429.960632498
"2338",304194.605634204
"2339",291204.286543697
"2340",391994.489844784
"2341",248287.686013249
"2342",291017.7088581
"2343",275689.581053201
"2344",234526.268630865
"2345",259133.001938825
"2346",252068.428981366
"2347",227026.58171383
"2348",270563.99757181
"2349",187108.61828789
"2350",290532.112911625
"2351",268136.557381436
"2352",277773.133830806
"2353",253511.790480468
"2354",188779.058395751
"2355",205463.728909459
"2356",185516.306811761
"2357",245526.912185683
"2358",209879.585808272
"2359",184049.933543988
"2360",144831.177751428
"2361",173881.757402129
"2362",266924.945478934
"2363",162417.315165679
"2364",220393.016245756
"2365",279678.293134195
"2366",236417.837840557
"2367",247932.030905298
"2368",242567.348558952
"2369",246068.229537077
"2370",212987.061472115
"2371",179128.444629802
"2372",219968.526121582
"2373",296838.121144576
"2374",303198.767782071
"2375",252756.197262106
"2376",340188.337202223
"2377",343818.315580665
"2378",190732.723479427
"2379",257598.188551393
"2380",201645.91069818
"2381",204372.543191018
"2382",270762.099753124
"2383",252989.537689039
"2384",278937.65012001
"2385",220425.302526654
"2386",189345.289696744
"2387",155296.531194608
"2388",149508.61104539
"2389",159388.472336422
"2390",168716.02388312
"2391",177396.957703902
"2392",140853.308587831
"2393",235163.44274039
"2394",186251.791715506
"2395",227176.235044347
"2396",203618.335494849
"2397",243087.173040499
"2398",142990.951452487
"2399",46494.2531755047
"2400",48372.0806603031
"2401",148690.611963175
"2402",162521.81324251
"2403",183493.246425119
"2404",188257.387384071
"2405",205042.376312115
"2406",172520.094653639
"2407",165073.085246549
"2408",174117.592508911
"2409",156150.687133364
"2410",258060.230770506
"2411",138924.591934676
"2412",199292.311018146
"2413",141572.738289828
"2414",177309.554597648
"2415",188624.387783068
"2416",166540.491158352
"2417",170744.504744177
"2418",151516.241815081
"2419",129666.926058171
"2420",163142.637799152
"2421",164266.586618556
"2422",144219.87940541
"2423",120084.941422995
"2424",178869.256270055
"2425",200638.172762042
"2426",144979.314537355
"2427",126347.661682654
"2428",246707.473393586
"2429",141834.400799809
"2430",186220.183279235
"2431",147513.8405253
"2432",162899.361583073
"2433",165840.360433447
"2434",161222.937060244
"2435",190744.084615039
"2436",152356.527336725
"2437",131692.800292367
"2438",166926.82518747
"2439",138537.328419916
"2440",170288.321202652
"2441",127504.478090113
"2442",123280.730129583
"2443",168406.146818066
"2444",156747.631873625
"2445",95905.0770680768
"2446",135437.554016614
"2447",242678.446074574
"2448",188346.774066492
"2449",133230.507592713
"2450",187105.240244498
"2451",155914.821071982
"2452",230077.246996265
"2453",109936.469684993
"2454",150927.800517253
"2455",155614.1129832
"2456",156984.783839832
"2457",150158.635943838
"2458",171441.536675129
"2459",131511.814103949
"2460",174734.984841854
"2461",152778.72131593
"2462",153216.672642677
"2463",133466.05686594
"2464",194355.537967392
"2465",174612.488289563
"2466",139936.380942354
"2467",196974.633755151
"2468",124286.641712025
"2469",104415.959306504
"2470",253022.201912613
"2471",258744.745700252
"2472",196272.631402303
"2473",124667.5517395
"2474",74236.8785408375
"2475",254146.183818499
"2476",120771.002119425
"2477",163206.819776594
"2478",187066.897810816
"2479",111753.543284102
"2480",169562.121922639
"2481",163098.821478256
"2482",170682.633501127
"2483",139467.777742458
"2484",153583.603225865
"2485",162794.169573369
"2486",168547.409183976
"2487",230286.751978592
"2488",212798.626713561
"2489",205166.539207851
"2490",187805.741589518
"2491",116300.677641013
"2492",227269.812900417
"2493",190993.715329752
"2494",189599.37215297
"2495",103688.818031096
"2496",263097.064288345
"2497",190254.485936714
"2498",138625.295773626
"2499",107957.385595564
"2500",164519.082700592
"2501",171298.232928374
"2502",186406.569098175
"2503",111186.786481977
"2504",238901.867608284
"2505",247381.101210154
"2506",296855.392588583
"2507",296066.177348356
"2508",297111.361742179
"2509",255801.625735069
"2510",283738.337440865
"2511",223518.332031885
"2512",228601.936928493
"2513",255347.6465936
"2514",278596.306888865
"2515",167592.151792606
"2516",201213.826642762
"2517",175472.575451809
"2518",186112.860176189
"2519",246498.7228752
"2520",254030.659479815
"2521",220519.434948574
"2522",261000.059190105
"2523",150534.668494671
"2524",183225.0105896
"2525",192843.709783476
"2526",151675.907099394
"2527",137507.098309785
"2528",148217.496824324
"2529",152223.268435221
"2530",145142.33296132
"2531",290456.304869267
"2532",246800.747087997
"2533",241707.598835428
"2534",304542.162340407
"2535",314213.679638346
"2536",281827.579461112
"2537",279085.989259734
"2538",219643.86768806
"2539",230839.725347513
"2540",210679.52257274
"2541",231409.871275583
"2542",162287.373006206
"2543",171548.777446892
"2544",118698.462042829
"2545",162973.209175072
"2546",173906.532102957
"2547",213082.042712696
"2548",209190.562266791
"2549",172309.634622227
"2550",635111.778108953
"2551",188601.86032188
"2552",138014.605941834
"2553",116945.178021822
"2554",172699.475570982
"2555",152450.207539128
"2556",114883.845778566
"2557",129171.347968302
"2558",208858.591236503
"2559",152266.874123444
"2560",211379.554722082
"2561",182034.516933813
"2562",190438.131423915
"2563",167841.5047225
"2564",224414.942284079
"2565",171556.692646986
"2566",140821.184593899
"2567",136637.93249543
"2568",253833.436492501
"2569",245826.041846735
"2570",175531.835785021
"2571",177130.837317204
"2572",222851.14838623
"2573",287990.439398921
"2574",304979.188882363
"2575",171263.816786115
"2576",138710.15819241
"2577",155608.11149908
"2578",119039.59421622
"2579",29430.1241159103
"2580",152234.12194279
"2581",145788.867271091
"2582",158772.445304068
"2583",306684.68514779
"2584",224469.784682537
"2585",210782.211824583
"2586",241687.982674193
"2587",261376.823813733
"2588",190591.22022575
"2589",202372.973896903
"2590",274216.826611397
"2591",303353.26972179
"2592",248338.565196641
"2593",322593.689791999
"2594",233880.717929236
"2595",254759.555140963
"2596",343443.127724628
"2597",226806.041770059
"2598",296551.957056139
"2599",356941.708895599
"2600",180111.052912358
"2601",151647.942226948
"2602",95710.1675968668
"2603",99695.830584597
"2604",115956.117732802
"2605",96173.8111787882
"2606",170798.376103954
"2607",277618.310930376
"2608",250439.440402708
"2609",171235.491806036
"2610",157111.318585292
"2611",162435.146824905
"2612",181592.066371274
"2613",164371.557025313
"2614",157266.966654203
"2615",188494.625111317
"2616",204141.397001145
"2617",214461.485346185
"2618",256006.581880616
"2619",274046.276067084
"2620",220275.986570217
"2621",202498.094023078
"2622",211464.044862302
"2623",272570.249174588
"2624",293605.020493362
"2625",300284.458603674
"2626",219784.627169696
"2627",230470.760893439
"2628",395330.462990339
"2629",394543.309762113
"2630",344248.730974842
"2631",432873.569007663
"2632",362432.189977612
"2633",340553.835881617
"2634",390606.917042365
"2635",210446.799752825
"2636",246448.619289254
"2637",245531.136953699
"2638",258937.346540059
"2639",243358.289252064
"2640",218804.817307116
"2641",105624.799071034
"2642",210216.909876182
"2643",174976.560087489
"2644",175534.34275862
"2645",184783.822673315
"2646",168913.463718054
"2647",192653.231871698
"2648",178696.405724622
"2649",188507.069549289
"2650",196573.754440585
"2651",181232.556610785
"2652",380174.076287234
"2653",280301.467304545
"2654",265618.825198764
"2655",374897.732983016
"2656",342451.140821941
"2657",357513.440935851
"2658",284418.339205224
"2659",294975.106554739
"2660",329556.744379195
"2661",347495.68348559
"2662",366919.43721444
"2663",320649.681545681
"2664",315151.562060595
"2665",342766.078371145
"2666",330144.14543695
"2667",213013.317372668
"2668",229357.66329259
"2669",207084.506418853
"2670",293125.809199421
"2671",231935.146537939
"2672",245668.866842422
"2673",252394.31089852
"2674",272204.613393174
"2675",221310.206586119
"2676",233926.93447126
"2677",240670.95911659
"2678",259302.902531049
"2679",290946.681122485
"2680",285748.15487487
"2681",380320.508736152
"2682",323437.744356961
"2683",413951.88589285
"2684",314963.356288166
"2685",315810.575348409
"2686",287822.016295735
"2687",309240.486219128
"2688",272998.925769248
"2689",241079.645084916
"2690",393393.647843936
"2691",197469.508931482
"2692",181282.991081815
"2693",238740.385623117
"2694",192568.509974952
"2695",243019.427542803
"2696",227954.923383489
"2697",200938.595534533
"2698",212420.435859932
"2699",204456.681040061
"2700",187592.776785574
"2701",183379.198491404
"2702",141579.101640236
"2703",228375.029063451
"2704",181360.140472797
"2705",144954.081524548
"2706",145134.767652919
"2707",152296.500364958
"2708",157042.644148157
"2709",158003.446686307
"2710",171925.126864868
"2711",331979.774436755
"2712",364248.841358061
"2713",210956.632096926
"2714",182682.232374938
"2715",190088.348888276
"2716",183170.397126361
"2717",218028.473503748
"2718",262839.03404654
"2719",195510.905418269
"2720",245724.078351157
"2721",161330.821077824
"2722",168401.257290546
"2723",196892.108130027
"2724",166472.86256111
"2725",167289.64591281
"2726",176800.188608568
"2727",255925.847827626
